age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52,services,married,secondary,no,-71,yes,no,unknown,28,feb,6,7,-1,0,other,0
43,retired,married,unknown,no,4,yes,no,cellular,13,apr,343,1,495,0,unknown,0
38,blue-collar,married,tertiary,no,3146,no,no,cellular,14,jan,69,1,-1,0,unknown,0
38,blue-collar,married,secondary,no,1998,yes,no,unknown,28,aug,170,3,587,0,unknown,0
40,housemaid,single,tertiary,no,8143,yes,no,cellular,3,apr,426,2,-1,0,unknown,0
40,unemployed,married,secondary,no,239,yes,no,unknown,8,apr,9,1,794,0,unknown,0
49,technician,divorced,tertiary,no,803,yes,no,cellular,13,jul,39,1,551,0,unknown,0
41,admin.,divorced,primary,no,204,yes,no,cellular,22,jun,26,1,-1,0,unknown,0
49,management,married,primary,no,1262,no,no,telephone,12,mar,68,3,-1,0,unknown,0
40,technician,married,secondary,no,-16,yes,no,unknown,18,aug,49,5,-1,0,unknown,0
41,retired,single,secondary,no,4,no,no,unknown,18,feb,98,4,-1,0,unknown,0
19,entrepreneur,married,secondary,no,-88,yes,no,cellular,17,jan,353,2,-1,0,unknown,0
51,self-employed,married,tertiary,no,1574,no,no,cellular,7,dec,11,2,-1,0,unknown,0
44,management,married,tertiary,no,822,no,no,cellular,22,dec,19,2,-1,0,unknown,0
51,blue-collar,married,secondary,no,1242,yes,no,cellular,13,dec,214,2,-1,0,unknown,0
18,services,single,primary,no,2971,no,no,cellular,13,feb,189,7,-1,0,unknown,0
63,services,married,secondary,no,1822,yes,no,cellular,6,sep,165,5,-1,0,unknown,0
39,management,married,secondary,no,729,yes,no,telephone,21,may,187,1,-1,0,unknown,0
53,technician,divorced,secondary,no,6036,yes,no,telephone,19,may,349,4,-1,0,unknown,0
29,blue-collar,single,secondary,no,713,yes,no,unknown,24,jun,221,1,-1,0,unknown,0
47,management,married,secondary,no,-21,no,no,unknown,19,mar,157,3,-1,0,unknown,0
29,unemployed,single,secondary,no,7170,no,no,cellular,21,jan,22,1,-1,0,success,0
34,services,married,secondary,no,-165,yes,yes,unknown,24,aug,949,3,-1,0,unknown,1
62,management,single,secondary,no,997,no,yes,telephone,30,jul,70,1,-1,0,unknown,0
38,management,married,tertiary,no,354,no,no,unknown,28,dec,524,1,-1,0,unknown,1
43,management,married,secondary,no,850,yes,no,cellular,16,aug,122,1,-1,2,failure,0
50,services,single,tertiary,no,1027,yes,no,cellular,3,sep,297,7,790,0,unknown,0
46,management,married,secondary,no,211,yes,yes,telephone,14,feb,156,1,-1,0,unknown,0
42,blue-collar,divorced,tertiary,no,1020,no,yes,unknown,21,may,112,1,-1,0,unknown,0
45,blue-collar,married,primary,no,1916,yes,yes,unknown,27,feb,245,2,-1,0,unknown,0
67,blue-collar,divorced,secondary,no,264,yes,no,telephone,6,aug,198,3,-1,0,unknown,1
40,management,divorced,secondary,no,525,no,no,cellular,17,apr,68,3,-1,1,failure,1
43,technician,married,primary,no,268,no,yes,telephone,16,nov,105,1,225,0,unknown,0
52,self-employed,single,tertiary,no,2376,yes,no,unknown,2,apr,9,1,-1,1,unknown,0
53,services,married,secondary,no,1736,no,yes,telephone,23,oct,55,1,-1,0,success,0
54,admin.,divorced,secondary,no,2874,no,no,telephone,9,aug,105,1,-1,1,unknown,0
48,management,married,tertiary,no,79,yes,no,cellular,13,jul,923,3,-1,0,unknown,1
28,technician,single,primary,no,-85,no,no,telephone,14,jan,193,6,14,0,unknown,0
58,unknown,married,secondary,no,-9,yes,no,cellular,26,jul,311,2,536,0,failure,0
28,technician,married,secondary,no,63,yes,no,unknown,20,oct,288,1,-1,0,unknown,1
44,services,married,secondary,no,942,yes,no,cellular,21,mar,1021,1,254,0,unknown,0
32,unknown,married,secondary,no,5106,yes,no,cellular,12,may,209,1,-1,0,unknown,0
40,management,single,secondary,no,462,yes,no,unknown,20,aug,227,1,-1,0,unknown,0
44,services,single,secondary,no,4573,yes,no,cellular,11,jun,92,2,-1,0,other,0
44,unemployed,single,secondary,no,-141,no,yes,cellular,19,aug,253,3,759,0,other,0
45,management,married,secondary,no,3723,no,no,telephone,10,may,365,1,489,2,success,1
58,blue-collar,married,primary,no,99,yes,no,cellular,18,oct,28,2,-1,0,unknown,0
45,technician,married,secondary,no,3453,yes,no,cellular,30,sep,168,2,-1,0,unknown,0
38,entrepreneur,single,secondary,yes,-113,no,no,unknown,3,nov,141,1,-1,1,unknown,0
51,management,divorced,secondary,no,4241,yes,no,cellular,16,jun,31,5,-1,0,unknown,0
54,blue-collar,married,primary,no,136,yes,no,cellular,31,nov,107,2,-1,0,unknown,1
27,unemployed,married,tertiary,no,340,yes,no,cellular,18,sep,197,1,-1,0,failure,0
47,blue-collar,married,tertiary,no,812,no,no,cellular,14,apr,270,1,-1,1,unknown,0
48,management,single,secondary,no,518,no,no,cellular,24,feb,87,2,-1,0,other,1
37,unknown,single,primary,no,1451,no,no,cellular,17,aug,166,1,-1,0,failure,0
56,technician,single,secondary,no,5321,yes,no,unknown,5,may,341,7,-1,0,unknown,0
39,services,married,secondary,no,1198,no,no,cellular,17,feb,141,1,-1,0,failure,0
42,blue-collar,single,tertiary,no,1717,yes,no,cellular,21,jun,729,5,-1,0,unknown,0
39,management,single,primary,no,-61,yes,no,cellular,14,mar,8,3,-1,0,unknown,0
41,management,married,tertiary,no,1282,yes,no,cellular,3,jan,77,1,-1,0,unknown,0
28,admin.,married,primary,no,707,no,no,cellular,31,dec,36,6,-1,1,unknown,0
25,technician,married,primary,no,3054,yes,no,cellular,25,jun,201,1,83,0,unknown,0
58,admin.,married,secondary,no,537,yes,no,unknown,15,nov,50,2,-1,0,failure,0
31,management,divorced,secondary,no,1506,no,no,cellular,12,aug,349,6,-1,0,failure,0
30,technician,married,secondary,no,188,no,no,cellular,17,jan,646,4,-1,0,success,0
18,blue-collar,single,primary,no,250,no,no,unknown,26,mar,59,2,335,2,unknown,1
33,self-employed,married,secondary,no,507,yes,yes,cellular,17,jun,612,1,-1,1,unknown,0
26,self-employed,married,primary,no,343,no,no,cellular,24,oct,257,2,-1,0,unknown,0
59,management,married,secondary,no,239,no,no,cellular,19,mar,56,2,-1,0,failure,0
52,technician,married,secondary,no,-123,no,yes,unknown,27,jul,344,12,-1,0,unknown,0
33,management,married,secondary,no,2518,yes,no,unknown,7,jun,24,4,-1,0,unknown,0
65,blue-collar,married,secondary,no,-100,yes,no,cellular,26,sep,303,4,-1,0,unknown,0
51,blue-collar,married,primary,no,3075,yes,no,cellular,5,jun,509,9,-1,0,unknown,0
37,services,married,secondary,no,1,yes,no,cellular,2,jul,774,2,673,0,unknown,0
18,self-employed,married,secondary,no,-98,yes,no,telephone,16,feb,14,2,-1,0,unknown,0
66,entrepreneur,married,secondary,no,1041,yes,no,cellular,30,oct,16,2,-1,0,unknown,1
25,blue-collar,married,secondary,no,847,yes,no,cellular,13,apr,687,1,-1,0,unknown,1
22,services,divorced,secondary,no,813,no,no,unknown,11,may,402,2,-1,0,unknown,0
52,admin.,married,secondary,no,1081,yes,no,cellular,7,feb,384,2,-1,1,unknown,0
67,management,single,primary,no,307,yes,no,cellular,23,nov,350,1,670,0,unknown,0
56,technician,married,secondary,no,1431,no,no,unknown,3,oct,325,3,-1,1,unknown,1
47,blue-collar,single,secondary,no,846,yes,yes,telephone,6,oct,245,1,-1,0,unknown,0
47,technician,married,tertiary,no,411,yes,no,telephone,5,oct,432,2,398,0,unknown,0
50,management,divorced,secondary,no,2427,yes,no,unknown,1,jul,8,3,261,0,unknown,0
49,management,married,secondary,no,1751,no,no,cellular,1,apr,347,1,-1,0,unknown,0
44,unknown,single,tertiary,no,550,no,no,cellular,18,sep,225,4,443,0,unknown,0
42,technician,married,secondary,no,2622,no,yes,cellular,23,aug,614,1,441,0,unknown,0
40,management,married,tertiary,no,3593,no,no,cellular,3,oct,710,3,727,0,unknown,0
32,technician,single,secondary,no,954,yes,no,cellular,25,sep,71,1,-1,0,unknown,0
37,admin.,married,tertiary,no,163,no,yes,cellular,19,aug,401,2,-1,0,failure,0
22,services,married,primary,no,3511,no,no,cellular,10,may,811,2,-1,1,failure,0
39,blue-collar,married,secondary,no,115,no,no,cellular,20,sep,80,1,-1,0,failure,0
30,blue-collar,single,secondary,no,-125,no,yes,cellular,11,may,491,2,705,1,unknown,0
28,housemaid,divorced,secondary,no,395,yes,no,cellular,8,aug,227,3,-1,0,unknown,0
42,management,married,secondary,no,1747,yes,no,telephone,20,apr,129,2,-1,0,unknown,0
56,technician,single,primary,no,3651,no,yes,cellular,23,may,447,2,-1,0,unknown,0
51,technician,married,tertiary,no,1321,no,no,cellular,11,nov,526,5,-1,0,unknown,0
23,management,married,secondary,no,4349,no,no,unknown,5,apr,85,3,-1,0,unknown,0
30,technician,divorced,tertiary,no,-54,no,no,telephone,22,feb,408,5,-1,0,unknown,0
51,services,divorced,secondary,no,-105,no,no,cellular,24,apr,13,2,-1,0,failure,0
30,blue-collar,single,tertiary,no,1190,no,no,cellular,4,nov,139,1,-1,1,other,0
38,blue-collar,married,tertiary,no,4877,yes,no,cellular,13,may,18,1,317,0,failure,0
47,self-employed,married,tertiary,no,847,yes,no,cellular,6,jun,89,1,-1,1,unknown,0
30,management,married,secondary,no,-120,no,no,cellular,29,apr,774,1,-1,0,success,0
42,technician,married,tertiary,no,175,yes,yes,cellular,26,nov,342,2,-1,0,unknown,0
26,blue-collar,married,secondary,no,221,no,no,cellular,2,oct,363,1,-1,0,unknown,0
34,blue-collar,single,tertiary,no,418,no,no,cellular,25,dec,37,2,-1,0,unknown,0
44,management,divorced,secondary,no,-133,no,no,cellular,28,apr,223,1,-1,0,unknown,0
23,entrepreneur,married,secondary,no,3329,yes,no,cellular,25,jun,127,2,386,0,unknown,0
45,unknown,married,tertiary,no,887,yes,no,unknown,31,jul,341,2,-1,0,unknown,0
40,retired,single,primary,no,1467,no,no,cellular,28,jul,44,2,-1,0,unknown,0
47,unknown,married,secondary,no,-95,yes,no,cellular,26,apr,85,2,-1,0,unknown,0
43,technician,single,primary,no,-116,no,no,cellular,26,may,590,9,-1,0,unknown,0
56,management,married,tertiary,no,1124,no,yes,cellular,6,mar,48,2,-1,0,unknown,0
42,blue-collar,married,tertiary,no,3074,yes,no,cellular,22,may,258,3,-1,0,unknown,0
36,management,divorced,primary,no,927,no,no,cellular,10,oct,97,2,-1,0,unknown,0
42,self-employed,married,secondary,no,2953,yes,no,cellular,23,may,22,1,-1,1,unknown,0
46,blue-collar,married,primary,no,2298,yes,no,unknown,4,apr,65,5,-1,0,unknown,0
41,technician,married,secondary,no,-81,yes,no,cellular,16,jun,525,3,-1,0,success,0
41,admin.,divorced,secondary,no,138,no,yes,cellular,23,may,622,2,-1,0,unknown,0
33,blue-collar,single,tertiary,no,1408,yes,no,unknown,31,aug,140,1,-1,0,unknown,0
33,technician,married,primary,no,679,yes,no,cellular,10,feb,250,1,-1,0,unknown,0
25,admin.,married,primary,no,315,yes,no,cellular,1,jun,189,1,-1,1,unknown,0
60,services,single,tertiary,no,613,yes,no,cellular,13,feb,84,2,-1,1,unknown,0
27,retired,married,tertiary,no,683,yes,yes,cellular,14,dec,109,5,-1,0,success,0
33,management,single,secondary,no,3421,yes,no,cellular,23,jun,193,5,-1,0,unknown,0
33,blue-collar,married,unknown,no,-36,no,no,cellular,12,apr,306,3,-1,1,unknown,0
50,admin.,married,secondary,no,292,yes,no,cellular,13,jan,111,2,-1,0,unknown,0
37,management,single,tertiary,no,956,no,no,cellular,1,jun,309,1,-1,0,unknown,0
54,technician,married,tertiary,no,1597,yes,no,cellular,27,mar,836,2,-1,0,unknown,0
33,services,single,tertiary,no,1293,no,no,telephone,14,jul,6,3,-1,0,unknown,0
44,management,married,secondary,no,4061,yes,no,unknown,8,mar,46,2,-1,0,unknown,0
31,admin.,married,unknown,no,2181,no,no,cellular,26,oct,639,2,-1,0,success,0
64,blue-collar,divorced,tertiary,no,1021,no,yes,unknown,22,apr,19,2,-1,0,failure,0
27,blue-collar,married,primary,no,162,no,no,telephone,14,sep,373,3,-1,0,unknown,0
44,management,single,secondary,no,699,no,no,telephone,30,jul,252,4,790,0,unknown,0
47,admin.,married,tertiary,no,1573,yes,no,cellular,1,apr,12,3,-1,0,unknown,0
45,technician,single,tertiary,no,2529,no,no,unknown,27,feb,0,6,6,0,unknown,0
38,blue-collar,single,tertiary,no,4618,yes,no,unknown,28,may,179,3,662,0,unknown,0
39,retired,married,primary,no,1195,no,no,cellular,17,aug,32,2,784,0,unknown,0
41,retired,single,secondary,no,922,no,no,telephone,16,feb,530,2,-1,1,unknown,1
39,unemployed,single,secondary,no,-173,no,no,telephone,12,sep,169,2,-1,0,unknown,0
51,blue-collar,married,secondary,no,-87,yes,no,cellular,29,may,68,2,-1,1,unknown,0
65,entrepreneur,married,secondary,no,54,yes,no,cellular,29,jun,47,5,-1,0,unknown,0
34,unemployed,married,unknown,no,-115,yes,no,cellular,20,jul,466,1,599,0,success,0
25,unknown,married,secondary,no,568,yes,no,cellular,23,sep,327,1,379,0,unknown,0
40,technician,married,secondary,no,416,yes,no,cellular,5,jul,326,3,179,0,unknown,0
69,management,married,secondary,no,1321,yes,no,cellular,21,apr,23,1,-1,0,unknown,0
32,services,married,tertiary,no,950,no,no,cellular,24,may,252,1,-1,0,unknown,0
59,technician,single,secondary,no,1159,no,no,unknown,18,dec,525,10,-1,0,unknown,0
59,retired,married,secondary,no,757,no,no,cellular,4,mar,374,1,-1,1,unknown,0
34,blue-collar,divorced,secondary,no,288,yes,no,cellular,20,jan,32,1,665,1,success,0
47,management,married,secondary,no,4380,no,no,cellular,11,mar,769,1,387,0,unknown,0
58,blue-collar,married,unknown,no,-64,no,no,unknown,8,jan,18,2,781,0,success,0
36,management,single,secondary,no,3992,no,no,cellular,22,may,210,2,-1,0,unknown,1
38,blue-collar,married,tertiary,no,359,yes,no,telephone,26,jul,748,2,-1,0,unknown,0
34,blue-collar,married,unknown,no,878,yes,no,cellular,9,sep,445,1,754,1,unknown,0
29,blue-collar,married,tertiary,yes,-27,no,no,cellular,26,apr,294,2,-1,0,unknown,0
33,admin.,married,unknown,no,-89,yes,no,cellular,25,oct,500,2,287,0,failure,0
27,admin.,married,unknown,no,641,no,no,cellular,20,oct,288,1,-1,0,unknown,0
41,admin.,divorced,secondary,no,1830,yes,yes,unknown,10,jan,14,3,-1,0,unknown,0
32,management,married,tertiary,no,270,yes,no,cellular,7,jul,111,2,337,0,unknown,0
43,management,divorced,secondary,no,1039,no,no,cellular,19,mar,143,3,-1,0,unknown,0
23,blue-collar,single,secondary,no,289,yes,no,unknown,22,jan,203,5,-1,0,unknown,0
44,self-employed,married,primary,no,538,yes,no,cellular,29,apr,67,1,-1,0,unknown,0
50,services,married,secondary,no,3353,yes,no,cellular,1,nov,549,5,-1,0,unknown,0
19,services,single,tertiary,no,2705,no,no,unknown,5,sep,66,1,-1,0,success,0
45,technician,divorced,tertiary,no,888,yes,no,cellular,6,jun,276,1,-1,1,unknown,0
54,blue-collar,married,secondary,no,207,no,no,unknown,12,jun,539,3,-1,0,unknown,0
27,blue-collar,married,primary,no,121,yes,yes,unknown,28,jul,340,1,-1,0,unknown,0
59,management,married,secondary,no,4421,no,no,cellular,12,jan,37,2,-1,0,unknown,0
45,management,married,secondary,no,139,no,no,cellular,21,may,780,1,-1,0,unknown,0
33,self-employed,married,primary,no,2276,yes,no,cellular,14,apr,24,2,-1,1,unknown,0
40,technician,single,secondary,no,490,yes,no,cellular,7,apr,57,4,-1,0,unknown,0
47,technician,married,tertiary,no,6167,yes,no,telephone,28,jul,38,1,-1,1,failure,1
41,management,single,tertiary,no,488,no,no,cellular,20,feb,283,2,409,0,unknown,0
46,self-employed,single,secondary,no,449,yes,yes,cellular,21,may,424,3,-1,0,unknown,0
30,blue-collar,married,primary,no,1321,yes,no,cellular,20,jul,70,1,-1,0,unknown,0
42,retired,married,tertiary,no,4686,yes,no,cellular,14,mar,999,1,-1,0,failure,0
25,services,single,secondary,no,5407,yes,no,telephone,16,feb,38,2,-1,0,unknown,0
39,technician,single,secondary,no,1642,yes,no,telephone,9,dec,97,1,-1,0,success,0
31,unknown,single,primary,no,1907,no,no,telephone,2,jan,173,1,819,0,unknown,0
32,management,married,secondary,no,1043,no,no,unknown,17,may,426,10,-1,0,unknown,0
54,management,married,primary,no,1914,yes,yes,cellular,31,dec,121,1,-1,0,unknown,1
53,services,married,secondary,no,2746,no,no,cellular,4,dec,51,4,-1,0,unknown,0
47,admin.,married,tertiary,no,798,no,no,cellular,14,may,161,4,570,0,unknown,0
28,technician,single,primary,no,1250,no,no,unknown,14,apr,166,1,-1,0,unknown,0
37,technician,married,secondary,no,956,yes,no,cellular,28,aug,4,2,480,0,success,0
54,blue-collar,single,tertiary,no,1039,yes,yes,unknown,15,feb,5,6,-1,0,unknown,0
42,management,married,tertiary,no,3111,no,no,telephone,31,dec,83,2,-1,0,unknown,0
66,technician,single,tertiary,no,459,no,no,telephone,28,apr,348,4,-1,0,unknown,0
45,management,divorced,tertiary,yes,150,yes,no,cellular,12,may,117,2,-1,0,unknown,0
43,technician,married,tertiary,no,713,yes,no,cellular,13,sep,61,3,-1,0,failure,0
37,admin.,divorced,tertiary,no,149,yes,no,cellular,22,mar,30,1,-1,1,unknown,1
42,technician,married,primary,no,834,yes,yes,cellular,10,jan,84,4,-1,0,unknown,0
39,management,married,tertiary,no,3307,yes,yes,unknown,16,apr,169,3,-1,0,unknown,0
48,blue-collar,single,secondary,no,1241,yes,no,unknown,29,oct,25,1,-1,0,unknown,0
51,services,divorced,unknown,no,2701,yes,no,unknown,29,jun,3,2,-1,0,unknown,0
32,technician,married,secondary,no,72,no,no,cellular,30,jul,35,1,-1,0,unknown,0
26,management,married,secondary,no,3267,yes,no,cellular,15,apr,345,2,803,0,unknown,0
20,technician,single,secondary,no,1181,no,no,telephone,8,apr,162,1,-1,0,unknown,0
46,admin.,single,secondary,no,-151,no,yes,cellular,4,jun,151,4,868,0,unknown,0
28,blue-collar,married,secondary,no,1304,yes,no,unknown,1,jan,5,2,-1,0,unknown,0
18,admin.,single,secondary,no,4336,yes,no,unknown,14,may,320,1,713,0,unknown,0
45,unemployed,married,secondary,no,-76,no,no,cellular,9,nov,58,2,284,0,unknown,0
68,admin.,married,tertiary,no,1110,yes,no,cellular,19,mar,24,6,-1,0,unknown,0
40,blue-collar,married,secondary,no,3506,no,no,telephone,6,aug,476,1,-1,0,unknown,0
50,blue-collar,married,secondary,no,-185,no,no,cellular,16,may,171,1,-1,0,unknown,0
41,management,divorced,secondary,no,1295,no,no,cellular,26,jul,356,1,-1,0,other,0
39,housemaid,married,secondary,no,766,no,no,cellular,30,aug,445,3,-1,0,unknown,1
51,entrepreneur,divorced,secondary,no,439,no,no,cellular,24,aug,862,2,-1,1,unknown,0
37,management,married,tertiary,no,1281,yes,no,telephone,11,feb,252,2,-1,0,failure,0
43,retired,single,unknown,no,-118,no,no,cellular,21,feb,18,10,-1,0,unknown,0
44,technician,single,primary,no,1897,yes,no,unknown,27,oct,210,1,-1,0,unknown,0
33,blue-collar,single,primary,no,-193,yes,yes,cellular,23,may,183,4,-1,0,failure,0
51,blue-collar,single,secondary,no,349,yes,no,unknown,11,mar,15,1,-1,0,unknown,0
39,blue-collar,married,secondary,no,851,no,no,unknown,14,dec,94,1,-1,0,unknown,0
32,services,single,secondary,no,509,yes,no,telephone,11,dec,137,1,-1,0,unknown,0
46,technician,single,tertiary,no,351,no,no,cellular,26,oct,45,5,-1,0,unknown,0
31,blue-collar,married,secondary,no,2465,yes,no,cellular,14,jan,2,2,-1,0,unknown,0
41,blue-collar,single,tertiary,no,3896,no,yes,cellular,25,aug,364,1,-1,0,unknown,0
40,retired,married,secondary,no,2903,yes,no,cellular,1,jun,492,2,-1,0,unknown,0
52,admin.,married,secondary,no,908,yes,no,cellular,11,mar,67,2,-1,0,unknown,0
46,entrepreneur,single,unknown,no,3033,yes,no,unknown,30,aug,0,2,-1,0,unknown,0
40,unknown,married,tertiary,no,3604,yes,no,cellular,24,nov,569,7,748,1,unknown,1
49,management,single,primary,yes,589,yes,no,cellular,18,jan,37,1,-1,1,other,0
56,self-employed,married,tertiary,no,299,no,yes,cellular,17,mar,133,2,-1,0,unknown,0
47,entrepreneur,married,primary,no,-44,yes,no,unknown,4,sep,117,2,-1,0,unknown,0
41,admin.,married,tertiary,no,778,no,no,cellular,22,jun,46,3,-1,0,unknown,0
26,management,married,primary,no,4186,yes,no,cellular,31,jan,235,7,-1,0,unknown,0
29,management,single,secondary,no,1034,yes,no,unknown,14,sep,646,1,-1,0,unknown,0
37,blue-collar,married,tertiary,no,1451,yes,no,cellular,8,jul,186,7,-1,0,unknown,0
34,services,married,tertiary,no,-20,yes,no,telephone,15,jan,931,4,-1,0,other,0
38,blue-collar,married,secondary,no,32,no,no,cellular,16,jan,54,4,-1,0,unknown,0
41,self-employed,married,primary,no,736,no,yes,cellular,1,may,486,1,-1,0,unknown,1
46,blue-collar,single,unknown,no,4332,yes,no,cellular,1,nov,76,6,-1,0,unknown,0
40,blue-collar,married,secondary,no,471,no,yes,unknown,10,apr,74,4,-1,0,unknown,0
46,management,single,secondary,no,2949,yes,no,cellular,2,dec,32,3,-1,0,unknown,0
41,admin.,divorced,secondary,no,-7,no,no,cellular,25,aug,514,1,-1,0,unknown,0
19,technician,single,primary,no,1239,no,no,cellular,12,feb,333,2,335,0,failure,0
30,services,single,tertiary,no,1176,no,no,cellular,4,jun,107,4,573,0,unknown,0
39,services,married,secondary,no,2747,yes,no,cellular,23,aug,110,2,121,1,unknown,0
27,self-employed,married,tertiary,no,-195,yes,no,unknown,19,jan,480,2,256,0,unknown,0
47,blue-collar,divorced,secondary,no,115,yes,no,unknown,27,mar,677,1,-1,0,failure,0
