SK_ID_CURR,TARGET,CODE_GENDER,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_PREV_LOANS,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_3,FLAG_PHONE
101944,0,F,Higher education,Separated,With parents,30000.0,166104.27,1786.0,5.5368,0.0595,-13505,-1185,-123,0.8856,0.9697,0.9797,2,0.010177,1,1
101945,0,F,Secondary,Married,House/apartment,353339.24,1943349.49,28984.01,5.5,0.082,-17885,-2075,-5705,0.4739,0.6246,0.3208,4,0.037362,1,1
101946,0,F,Higher education,Separated,House/apartment,336601.73,450744.29,5420.26,1.3391,0.0161,-19345,-1848,-5850,0.2978,0.2406,0.2682,2,0.009942,1,0
101947,1,M,Higher education,Married,House/apartment,148688.54,741985.89,8255.9,4.9902,0.0555,-13870,-655,-2576,0.8512,0.4105,0.5149,0,0.010952,0,0
101948,0,F,Higher education,Civil marriage,Rented apartment,58817.75,157807.64,2987.89,2.683,0.0508,-10585,-886,-5675,0.8654,0.8069,0.7512,1,0.004005,1,1
101949,0,M,Higher education,Married,House/apartment,148322.27,543550.54,13370.73,3.6647,0.0901,-22265,-1276,-547,0.7675,0.8581,0.3431,0,0.011719,1,0
101950,0,F,Secondary,Married,Rented apartment,500373.57,1738318.72,24803.85,3.474,0.0496,-14600,-520,-448,0.2904,0.0284,0.5703,0,0.004122,1,1
101951,0,F,Secondary,Married,House/apartment,322349.33,1395767.75,28938.57,4.33,0.0898,-7665,-404,-5453,0.2005,0.273,0.1248,5,0.013487,1,0
101952,0,F,Higher education,Civil marriage,House/apartment,30000.0,115079.93,2226.75,3.836,0.0742,-13870,-6185,-4788,0.1946,0.3835,0.6812,4,0.002771,1,0
101953,0,F,Secondary,Married,House/apartment,254083.66,489662.98,14443.9,1.9272,0.0568,-17155,-607,-5717,0.3807,0.1858,0.1359,2,0.000916,1,1
101954,0,M,Higher education,Married,Rented apartment,239746.73,620508.42,7472.37,2.5882,0.0312,-15330,-769,-2009,0.8606,0.8715,0.375,2,0.1,1,1
101955,0,F,Higher education,Single,House/apartment,373797.82,933938.76,11649.61,2.4985,0.0312,-14965,-3141,-5779,0.4523,0.1304,0.7284,6,0.005662,1,0
101956,1,F,Secondary,Married,House/apartment,30000.0,168593.68,2411.53,5.6198,0.0804,-14235,-2796,-387,0.8778,0.1689,0.1148,2,0.008512,1,0
101957,0,F,Secondary,Married,Municipal apartment,218180.98,162488.63,3160.73,0.7447,0.0145,-13870,-309,-3928,0.3646,0.8261,0.5912,0,0.007697,1,1
101958,0,M,Higher education,Married,House/apartment,118484.61,569016.44,6065.28,4.8025,0.0512,-10220,-321,-4641,0.2595,0.7784,0.7943,1,0.032951,1,0
101959,0,M,Secondary,Single,House/apartment,115919.12,342425.03,6869.34,2.954,0.0593,-10220,-338,-4364,0.1799,0.5313,0.9924,1,0.010324,1,1
101960,0,F,Higher education,Separated,House/apartment,64460.39,292534.28,4266.99,4.5382,0.0662,-17155,-1529,-2222,0.6477,0.6054,0.9743,2,0.013145,1,1
101961,0,F,Secondary,Married,Municipal apartment,231094.39,504793.53,14544.49,2.1844,0.0629,-20440,-3155,-5870,0.4336,0.5033,0.2061,2,0.033563,1,1
101962,0,F,Incomplete higher,Married,House/apartment,82661.66,86340.79,2529.74,1.0445,0.0306,-14235,-2433,-2842,0.7252,0.8099,0.8223,2,0.013865,0,0
101963,1,F,Secondary,Civil marriage,House/apartment,66455.14,327365.87,3527.97,4.9261,0.0531,-21170,-891,-839,0.6192,0.3573,0.0172,1,0.011599,1,1
101964,0,F,Incomplete higher,Married,House/apartment,484112.84,519112.29,6797.58,1.0723,0.014,-20075,-1593,-2117,0.4315,0.9492,0.9917,0,0.016042,1,1
101965,0,F,Secondary,Separated,Rented apartment,93230.75,464002.52,17933.57,4.9769,0.1924,-14965,-2225,-3289,0.6661,0.7956,0.7155,2,0.014001,1,0
101966,0,M,Higher education,Civil marriage,House/apartment,235911.49,812195.39,11606.87,3.4428,0.0492,-18250,-20,-166,0.536,0.179,0.4036,3,0.007323,1,1
101967,1,F,Secondary,Widow,House/apartment,30000.0,127176.7,4640.31,4.2392,0.1547,-17520,-3162,-3291,0.2075,0.2588,0.8649,0,0.026006,1,0
101968,0,F,Higher education,Married,House/apartment,202091.74,396737.09,5113.01,1.9632,0.0253,-13505,-2796,-663,0.6787,0.5261,0.723,1,0.04065,1,1
101969,0,F,Secondary,Single,House/apartment,166768.7,706122.53,25258.88,4.2341,0.1515,-7665,-2450,-2282,0.1219,0.3345,0.7178,1,0.037618,1,1
101970,1,F,Higher education,Single,House/apartment,107279.78,580255.1,11491.17,5.4088,0.1071,-16060,-6084,-3614,0.4724,0.6208,0.8015,3,0.015872,1,1
101971,0,F,Secondary,Married,House/apartment,30000.0,44768.42,874.93,1.4923,0.0292,-18250,-15,-4091,0.5419,0.7618,0.075,0,0.010122,1,1
101972,0,F,Higher education,Married,House/apartment,30000.0,150283.54,2256.13,5.0095,0.0752,-13140,-3177,-5370,0.7747,0.959,0.247,1,0.00497,1,1
101973,0,F,Secondary,Single,House/apartment,169179.94,622975.76,15854.1,3.6823,0.0937,-23725,-1153,-4820,0.5035,0.0728,0.2638,2,0.008915,1,1
101974,0,F,Secondary,Married,House/apartment,290489.87,486649.19,6586.4,1.6753,0.0227,-19710,-2595,-5252,0.5398,0.2627,0.2663,2,0.05845,1,1
101975,1,F,Higher education,Married,House/apartment,125605.51,640206.33,10230.95,5.097,0.0815,-9490,-56,-1854,0.4903,0.1977,0.2277,0,0.006807,1,0
101976,0,F,Secondary,Married,House/apartment,92671.01,160852.63,3341.94,1.7357,0.0361,-14600,-111,-4505,0.5625,0.2653,0.5452,1,0.017872,1,1
101977,0,F,Secondary,Civil marriage,House/apartment,110100.14,588155.76,7380.91,5.342,0.067,-12045,-246,-4161,0.6382,0.8643,0.7432,1,0.018185,1,1
101978,1,F,Lower secondary,Married,Municipal apartment,30000.0,73997.74,1097.31,2.4666,0.0366,-13870,-373,-3373,0.2208,0.8417,0.7124,2,0.004468,1,1
101979,0,F,Secondary,Married,House/apartment,30000.0,130540.98,1472.5,4.3514,0.0491,-18250,-278,-1423,0.7348,0.186,0.9175,2,0.00745,1,1
101980,0,F,Secondary,Married,House/apartment,264958.89,1196324.77,19477.6,4.5151,0.0735,-14600,-759,-914,0.4177,0.4681,0.722,0,0.008161,1,1
101981,0,F,Secondary,Married,House/apartment,281027.35,907669.28,19393.25,3.2298,0.069,-13140,-674,-1986,0.2436,0.231,0.6787,2,0.046813,1,1
101982,1,M,Secondary,Married,House/apartment,209892.25,1071930.39,43937.56,5.1071,0.2093,-16060,-444,-280,0.6813,0.1395,0.3481,1,0.01927,1,1
101983,0,F,Academic degree,Civil marriage,Rented apartment,221519.78,561248.6,8621.99,2.5336,0.0389,-18615,-303,-4719,0.6854,0.8007,0.8725,4,0.006964,1,1
101984,0,M,Secondary,Married,Municipal apartment,36108.86,187427.8,2106.35,5.1906,0.0583,-18615,-2050,-2220,0.5112,0.2941,0.3937,2,0.000956,1,1
101985,1,M,Incomplete higher,Married,House/apartment,30000.0,109012.96,3265.77,3.6338,0.1089,-17885,-1180,-4817,0.3457,0.417,0.2961,0,0.065736,1,0
101986,0,M,Higher education,Married,House/apartment,30000.0,21905.48,232.12,0.7302,0.0077,-21170,-5537,-4117,0.6134,0.2259,0.6107,1,0.010857,0,1
101987,0,M,Higher education,Single,With parents,152701.78,455036.12,6472.3,2.9799,0.0424,-15330,-3172,-3677,0.572,0.351,0.9305,1,0.066369,1,0
101988,0,F,Higher education,Civil marriage,House/apartment,75956.92,379714.22,9107.58,4.9991,0.1199,-14235,-2545,-236,0.6118,0.3082,0.6229,1,0.046219,1,1
101989,0,F,Incomplete higher,Civil marriage,With parents,30000.0,58627.19,636.33,1.9542,0.0212,-14965,-164,-1143,0.6996,0.9173,0.0172,0,0.013573,1,0
101990,0,F,Incomplete higher,Married,With parents,450704.25,1991950.96,20909.71,4.4196,0.0464,-12410,-4377,-902,0.583,0.4531,0.527,3,0.005485,0,1
101991,0,F,Higher education,Married,House/apartment,39261.83,117031.56,4469.88,2.9808,0.1138,-12045,-6604,-5638,0.2488,0.3994,0.2998,2,0.010745,1,1
101992,0,M,Secondary,Married,House/apartment,30000.0,66215.36,714.3,2.2072,0.0238,-18615,-138,-2794,0.1307,0.7605,0.3355,0,0.022054,1,1
101993,0,F,Higher education,Civil marriage,House/apartment,72691.73,391944.0,9126.61,5.3919,0.1256,-18980,-3324,-5104,0.1802,0.56,0.4101,4,0.00697,0,0
101994,0,M,Secondary,Married,House/apartment,35928.54,112803.25,1465.39,3.1397,0.0408,-7665,-995,-4649,0.6632,0.3623,0.9739,1,0.05157,1,0
101995,0,F,Higher education,Single,Rented apartment,69075.74,321174.7,7261.21,4.6496,0.1051,-19345,-700,-1859,0.7784,0.908,0.1598,3,0.036776,1,1
101996,0,F,Secondary,Married,House/apartment,417957.86,1274663.07,22456.9,3.0497,0.0537,-13870,-2066,-3633,0.1023,0.1639,0.0394,4,0.030433,1,1
101997,0,F,Incomplete higher,Married,Municipal apartment,145538.25,316902.03,7298.79,2.1774,0.0502,-13140,-693,-4624,0.4053,0.3406,0.4526,3,0.074259,0,0
101998,0,F,Secondary,Married,House/apartment,155663.99,865629.71,11408.79,5.5609,0.0733,-14235,-213,-512,0.6278,0.6645,0.6367,3,0.002823,1,0
101999,0,M,Secondary,Married,House/apartment,322600.43,401319.92,4903.04,1.244,0.0152,-10585,-2186,-943,0.8101,0.6697,0.2343,2,0.043111,1,1
102000,0,F,Secondary,Married,House/apartment,30000.0,110797.7,1445.18,3.6933,0.0482,-14965,-1949,-2432,0.1383,0.9402,0.7818,0,0.088487,1,1
102001,0,F,Secondary,Married,House/apartment,30000.0,47476.16,510.18,1.5825,0.017,-23360,-2834,-1901,0.6241,0.4098,0.1724,1,0.013918,1,1
102002,0,M,Secondary,Married,House/apartment,289961.79,329034.27,9589.44,1.1348,0.0331,-9125,-1501,-3935,0.454,0.464,0.4964,2,0.004277,1,1
102003,0,M,Secondary,Married,Rented apartment,30000.0,30754.43,468.71,1.0251,0.0156,-17885,-2921,-5339,0.1739,0.1156,0.4298,1,0.011113,1,0
102004,0,F,Secondary,Civil marriage,House/apartment,198654.72,937720.85,10182.57,4.7204,0.0513,-19345,-13,-3973,0.7364,0.0476,0.5658,2,0.02919,1,1
102005,0,F,Secondary,Separated,House/apartment,35150.35,68156.1,1187.64,1.939,0.0338,-17885,-2673,-1080,0.6666,0.2978,0.8432,0,0.010015,1,1
102006,0,M,Secondary,Married,House/apartment,96651.36,350866.26,3988.96,3.6302,0.0413,-21535,-1051,-4142,0.2239,0.0126,0.6985,0,0.000373,1,1
102007,0,F,Incomplete higher,Married,House/apartment,73015.99,234364.19,9465.63,3.2098,0.1296,-19345,-1549,-1263,0.7374,0.2391,0.6988,1,0.012661,1,0
102008,0,F,Secondary,Married,House/apartment,30000.0,158287.75,1719.57,5.2763,0.0573,-18250,-4021,-1789,0.8334,0.2707,0.5936,1,0.011598,0,1
102009,0,F,Secondary,Married,House/apartment,166924.83,786487.23,28451.52,4.7116,0.1704,-19710,-2727,-5599,0.2532,0.5045,0.9453,3,0.020732,1,0
102010,1,M,Higher education,Married,House/apartment,289373.54,1250665.44,44294.53,4.322,0.1531,-19345,-1921,-440,0.5627,0.2204,0.5684,2,0.003511,1,1
102011,1,F,Secondary,Single,House/apartment,30000.0,163796.99,3277.25,5.4599,0.1092,-14235,-290,-1839,0.2601,0.5611,0.8915,5,0.000761,1,1
102012,0,F,Secondary,Civil marriage,House/apartment,66375.92,246946.13,2931.03,3.7204,0.0442,-17885,-530,-2967,0.4164,0.2539,0.6666,2,0.005195,1,0
102013,1,F,Secondary,Married,House/apartment,30000.0,149080.6,4932.2,4.9694,0.1644,-14235,-781,-2707,0.156,0.5178,0.2567,4,0.010433,1,1
102014,1,M,Secondary,Married,House/apartment,40361.72,209691.51,2307.49,5.1953,0.0572,-10220,-4954,-1879,0.7417,0.5947,0.6388,3,0.00474,0,0
102015,1,F,Secondary,Civil marriage,House/apartment,45240.19,222461.59,5554.6,4.9173,0.1228,-22995,-2715,-1982,0.1112,0.5555,0.8591,3,0.0172,1,1
102016,0,M,Secondary,Single,House/apartment,254822.69,656280.83,23815.63,2.5754,0.0935,-13140,-1267,-4857,0.7307,0.584,0.6494,0,0.006068,1,0
102017,0,F,Higher education,Single,Rented apartment,209234.0,1031624.96,15973.29,4.9305,0.0763,-20075,-2597,-1025,0.1514,0.6921,0.3845,4,0.000566,1,1
102018,0,F,Secondary,Married,House/apartment,267123.68,903323.06,10791.36,3.3817,0.0404,-17520,-557,-1345,0.5936,0.1615,0.9695,4,0.010582,1,1
102019,0,M,Secondary,Married,House/apartment,30000.0,71518.24,760.76,2.3839,0.0254,-12045,-296,-4939,0.5924,0.2649,0.5771,2,0.020195,1,0
102020,0,F,Higher education,Married,House/apartment,30000.0,48646.44,1184.67,1.6215,0.0395,-12410,-1613,-4453,0.5406,0.6732,0.6336,3,0.003818,1,1
102021,0,M,Secondary,Separated,House/apartment,54372.03,234368.46,2754.02,4.3105,0.0507,-17155,-1010,-978,0.1978,0.6792,0.8958,1,0.002635,1,0
102022,0,F,Secondary,Married,With parents,204595.86,444981.38,13007.62,2.1749,0.0636,-17155,-1121,-1151,0.8941,0.3047,0.9449,4,0.001827,1,1
102023,0,F,Secondary,Married,House/apartment,30000.0,58543.13,751.4,1.9514,0.025,-13870,-340,-5077,0.7956,0.5313,0.128,1,0.052993,1,1
102024,0,M,Secondary,Married,House/apartment,30000.0,112627.0,4274.85,3.7542,0.1425,-9125,-826,-2493,0.3867,0.3822,0.4347,1,0.021358,1,0
102025,0,F,Higher education,Civil marriage,House/apartment,103268.94,197371.82,3799.9,1.9112,0.0368,-18615,-6730,-1743,0.5016,0.7673,0.4244,3,0.014377,1,1
102026,0,F,Higher education,Married,House/apartment,30000.0,67606.56,820.23,2.2536,0.0273,-7665,-150,-2446,0.4902,0.5536,0.0711,3,0.004044,1,1
102027,1,F,Secondary,Single,With parents,30000.0,131008.87,3938.01,4.367,0.1313,-16790,-7539,-3055,0.4274,0.4566,0.1269,1,0.009464,1,1
102028,0,F,Lower secondary,Married,With parents,57569.15,241808.42,3594.71,4.2003,0.0624,-20075,-1705,-5265,0.7498,0.7903,0.5523,3,0.023929,1,1
102029,1,F,Higher education,Single,House/apartment,41014.46,230181.09,2749.04,5.6122,0.067,-8030,-971,-4143,0.5399,0.5816,0.647,0,0.002463,1,1
102030,0,F,Higher education,Single,House/apartment,67159.67,328721.89,8446.89,4.8946,0.1258,-16060,-4,-2989,0.3676,0.2323,0.4156,5,0.05276,1,0
102031,0,M,Incomplete higher,Married,With parents,211431.51,503039.16,6151.17,2.3792,0.0291,-13870,-1049,-1436,0.8021,0.1834,0.9887,3,0.010048,1,0
102032,0,F,Secondary,Separated,Municipal apartment,36750.7,112192.94,2436.3,3.0528,0.0663,-16425,-1086,-4649,0.6618,0.4183,0.3065,2,0.013707,1,1
102033,0,F,Secondary,Married,House/apartment,147443.79,533796.84,10080.19,3.6203,0.0684,-19345,-491,-4367,0.8246,0.2865,0.7866,1,0.020396,1,0
102034,0,F,Higher education,Married,House/apartment,319147.09,858593.83,10996.05,2.6903,0.0345,-10220,-3556,-2521,0.7137,0.0531,0.3963,3,0.050229,0,0
102035,0,F,Secondary,Married,House/apartment,54490.49,322416.91,3871.9,5.9169,0.0711,-14600,-859,-125,0.1183,0.8793,0.6459,1,0.057845,1,1
102036,0,F,Secondary,Married,With parents,30000.0,20560.72,449.24,0.6854,0.015,-14965,-215,-2184,0.8723,0.0056,0.9233,6,0.019279,1,1
102037,0,F,Secondary,Single,House/apartment,149672.34,606476.22,15212.29,4.052,0.1016,-7665,-3377,-1019,0.6275,0.3307,0.5061,1,0.031639,1,1
102038,0,F,Lower secondary,Married,Municipal apartment,189173.98,735135.58,11439.3,3.886,0.0605,-17885,-1950,-1922,0.2946,0.2388,0.8189,2,0.047763,1,1
102039,0,M,Higher education,Married,With parents,97091.38,546528.02,8347.11,5.629,0.086,-21900,-97,-3276,0.423,0.6121,0.7053,1,0.015502,1,1
102040,1,F,Higher education,Married,House/apartment,83802.82,457411.52,15069.7,5.4582,0.1798,-18250,-139,-2776,0.614,0.8925,0.4584,2,0.021218,1,1
102041,1,F,Higher education,Widow,House/apartment,205750.76,1142525.52,17616.53,5.553,0.0856,-16060,-6719,-5613,0.1525,0.5481,0.8895,1,0.00291,1,0
102042,1,F,Secondary,Widow,House/apartment,80799.04,480020.7,6876.66,5.9409,0.0851,-18980,-3690,-4318,0.4614,0.4506,0.28,4,0.013332,0,1
102043,0,M,Secondary,Married,House/apartment,30000.0,69008.01,2220.4,2.3003,0.074,-13140,-3901,-2930,0.6551,0.9463,0.0621,3,0.014481,1,1
102044,0,M,Secondary,Single,House/apartment,330914.26,1056412.22,12760.58,3.1924,0.0386,-12045,-186,-117,0.1639,0.1513,0.6839,0,0.002492,1,1
102045,0,M,Incomplete higher,Married,House/apartment,43795.36,66987.24,1115.0,1.5296,0.0255,-17520,-240,-1736,0.1963,0.8107,0.7634,3,0.052655,1,0
102046,0,F,Higher education,Married,With parents,140642.21,700351.55,10410.56,4.9797,0.074,-16425,-7956,-3863,0.7214,0.1876,0.4916,4,0.009264,1,1
102047,0,F,Secondary,Married,House/apartment,121367.07,443359.73,7226.25,3.653,0.0595,-16790,-8703,-526,0.5972,0.4561,0.5373,3,0.021233,1,1
102048,0,M,Incomplete higher,Married,With parents,107998.39,463386.98,7892.58,4.2907,0.0731,-12045,-1150,-4259,0.6698,0.7686,0.405,2,0.00708,0,0
102049,0,F,Secondary,Married,House/apartment,42435.75,35601.49,782.18,0.839,0.0184,-9490,-2395,-1504,0.6458,0.2556,0.8359,4,0.000951,1,0
102050,0,F,Higher education,Married,House/apartment,202219.34,166553.82,3308.64,0.8236,0.0164,-11315,-2433,-340,0.5475,0.6602,0.3019,1,0.010609,1,1
102051,0,F,Higher education,Separated,Rented apartment,42369.38,38636.82,513.51,0.9119,0.0121,-12045,-8410,-2361,0.1305,0.5254,0.4795,2,0.006957,1,1
102052,0,F,Higher education,Single,With parents,419485.55,1857463.43,26737.69,4.428,0.0637,-7665,-2762,-5293,0.4473,0.4071,0.5797,2,0.007589,1,1
102053,0,M,Higher education,Single,House/apartment,123224.61,311111.06,4597.06,2.5247,0.0373,-17520,-705,-4230,0.3655,0.3243,0.5072,2,0.004732,1,0
102054,0,M,Higher education,Married,House/apartment,220461.85,1016406.8,12419.98,4.6104,0.0563,-10220,-1958,-1733,0.8228,0.9362,0.9228,1,0.026854,1,1
102055,0,M,Higher education,Civil marriage,House/apartment,204708.6,685579.25,10935.66,3.349,0.0534,-10220,-1207,-4357,0.4819,0.7266,0.8057,2,0.043698,1,1
102056,0,F,Secondary,Married,House/apartment,517696.84,805044.46,17616.52,1.555,0.034,-14600,-1065,-4931,0.7118,0.0285,0.8295,1,0.017305,1,1
102057,0,F,Secondary,Civil marriage,Municipal apartment,113972.05,128767.18,1928.55,1.1298,0.0169,-12045,-1176,-5236,0.3191,0.3038,0.3315,0,0.074852,1,1
102058,1,F,Secondary,Married,With parents,30000.0,168004.04,2098.5,5.6001,0.0699,-9125,-4213,-1122,0.6866,0.2128,0.5049,8,0.012555,1,0
102059,0,M,Secondary,Married,Rented apartment,30000.0,123564.19,1411.94,4.1188,0.0471,-9490,-758,-5747,0.3422,0.4151,0.3514,2,0.026199,1,1
102060,0,M,Higher education,Widow,House/apartment,66404.66,254075.35,4268.07,3.8262,0.0643,-17520,-1974,-5410,0.2344,0.3833,0.95,1,0.001492,1,0
102061,0,F,Secondary,Civil marriage,House/apartment,67013.48,259355.16,5214.47,3.8702,0.0778,-14235,-6564,-4757,0.7946,0.3078,0.8046,2,0.010352,1,1
102062,0,F,Secondary,Widow,House/apartment,36760.29,91234.59,1071.31,2.4819,0.0291,-9490,-735,-5603,0.5766,0.2913,0.6487,1,0.004005,1,0
102063,0,F,Secondary,Civil marriage,House/apartment,390072.77,414596.13,7620.94,1.0629,0.0195,-21535,-2183,-2422,0.4708,0.944,0.0334,1,0.011986,1,1
102064,0,F,Secondary,Single,House/apartment,96117.83,512299.5,5481.91,5.3299,0.057,-12775,-273,-2893,0.6801,0.9047,0.2542,3,0.052627,0,1
102065,0,M,Secondary,Married,House/apartment,349398.73,1948310.44,35359.5,5.5762,0.1012,-17520,-3561,-859,0.8651,0.6583,0.2254,2,0.005075,1,1
102066,0,M,Higher education,Married,House/apartment,30000.0,92124.58,969.51,3.0708,0.0323,-14965,-3269,-5891,0.7615,0.4756,0.0339,0,0.027873,1,1
102067,0,F,Secondary,Married,House/apartment,64194.45,182084.77,5859.58,2.8365,0.0913,-16060,-430,-1940,0.1103,0.2735,0.2564,2,0.1,1,1
102068,1,F,Secondary,Married,Office apartment,66840.71,114470.64,2343.86,1.7126,0.0351,-15695,-190,-2189,0.5508,0.4655,0.944,5,0.01477,1,1
102069,0,F,Secondary,Married,Municipal apartment,30000.0,16389.07,372.54,0.5463,0.0124,-9855,-247,-1923,0.13,0.1354,0.2346,1,0.011611,1,1
102070,0,F,Secondary,Single,House/apartment,156424.76,681449.4,7131.66,4.3564,0.0456,-24455,-4139,-153,0.4722,0.2702,0.8924,1,0.042049,1,1
102071,0,F,Higher education,Married,Rented apartment,30000.0,97569.41,1136.86,3.2523,0.0379,-12410,-1207,-2736,0.5064,0.7936,0.4172,1,0.007343,1,0
102072,1,F,Secondary,Civil marriage,Rented apartment,63853.65,365631.59,4739.12,5.7261,0.0742,-18980,-2521,-3585,0.234,0.6639,0.3314,0,0.047307,1,1
102073,0,F,Secondary,Married,House/apartment,594875.68,441969.34,4906.77,0.743,0.0082,-12410,-1218,-5842,0.7897,0.6403,0.6635,2,0.011285,1,1
102074,0,M,Higher education,Married,House/apartment,399182.0,939559.1,10448.07,2.3537,0.0262,-10950,-3755,-343,0.3436,0.8686,0.9023,1,0.003758,0,1
102075,0,F,Higher education,Married,House/apartment,45450.0,268969.26,7023.02,5.9179,0.1545,-21170,-1143,-4377,0.2596,0.7771,0.6723,4,0.037092,1,1
102076,0,F,Higher education,Married,House/apartment,56742.26,222165.74,4574.12,3.9153,0.0806,-21900,-3688,-1846,0.2791,0.0588,0.8403,3,0.01473,1,1
102077,0,F,Secondary,Married,Municipal apartment,116578.61,283706.47,10327.25,2.4336,0.0886,-17155,-575,-2130,0.1856,0.9686,0.1243,2,0.028486,1,0
102078,0,F,Secondary,Married,House/apartment,50518.02,80429.24,1740.34,1.5921,0.0344,-18615,-120,-1446,0.5758,0.7159,0.7932,2,0.000394,1,0
102079,1,F,Secondary,Married,House/apartment,194035.89,166751.51,2211.87,0.8594,0.0114,-10585,-617,-1384,0.764,0.8688,0.1666,3,0.076845,1,1
102080,0,M,Secondary,Married,House/apartment,125590.92,700258.07,9295.22,5.5757,0.074,-18250,-1750,-1475,0.644,0.191,0.8593,0,0.015096,1,0
102081,0,F,Secondary,Married,With parents,95962.58,259787.97,4637.25,2.7072,0.0483,-18250,-3629,-3427,0.3406,0.826,0.9351,1,0.032034,1,0
102082,1,F,Secondary,Single,House/apartment,473349.83,2000000.0,55325.08,4.2252,0.1169,-17155,-578,-3999,0.4489,0.0926,0.2027,3,0.019062,0,1
102083,0,M,Secondary,Married,With parents,36785.19,89479.17,3281.84,2.4325,0.0892,-22265,-149,-2490,0.3692,0.11,0.1453,2,0.007507,1,1
102084,0,F,Secondary,Married,House/apartment,293381.64,1668123.32,39783.51,5.6858,0.1356,-7665,-1035,-3882,0.8259,0.2123,0.5291,1,0.005986,1,1
102085,1,F,Higher education,Single,House/apartment,194837.38,965081.09,32197.97,4.9533,0.1653,-14965,-4867,-3895,0.3791,0.4963,0.4407,4,0.073492,0,1
102086,0,M,Secondary,Married,With parents,33693.25,77457.7,812.72,2.2989,0.0241,-21535,-1040,-5372,0.4033,0.889,0.7885,1,0.010069,1,1
102087,0,F,Secondary,Single,House/apartment,30658.11,87061.43,2519.86,2.8398,0.0822,-10950,-707,-768,0.2291,0.2222,0.4566,3,0.005232,1,1
102088,1,F,Higher education,Married,House/apartment,129238.98,735135.55,8913.8,5.6882,0.069,-18250,-2156,-1752,0.6158,0.0255,0.4024,2,0.015914,0,1
102089,0,M,Secondary,Married,Rented apartment,30000.0,137786.69,2710.69,4.5929,0.0904,-13505,-985,-3791,0.463,0.1831,0.8675,3,0.016601,1,0
102090,0,M,Secondary,Separated,House/apartment,98327.54,484486.97,7064.27,4.9273,0.0718,-15695,-2191,-4410,0.5824,0.6247,0.3788,0,0.015962,1,0
102091,0,F,Secondary,Married,House/apartment,61691.9,243648.56,3885.62,3.9494,0.063,-11315,-233,-3569,0.666,0.4969,0.8008,2,0.025261,1,0
102092,0,M,Secondary,Married,House/apartment,285185.6,237368.31,8463.34,0.8323,0.0297,-24455,-1116,-3100,0.8472,0.6947,0.7966,1,0.001452,1,1
102093,1,F,Secondary,Married,House/apartment,136251.53,712448.77,7979.9,5.2289,0.0586,-10950,-154,-5519,0.6009,0.0225,0.5149,3,0.012627,1,1
102094,0,F,Secondary,Married,House/apartment,153325.8,732628.86,8247.77,4.7782,0.0538,-14965,-2182,-395,0.4078,0.1228,0.4018,1,0.01893,1,0
